timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_z,target_z
5.54075,-0.000994592,0.0408826,1.29617,3,0.000696214,-0.0286178,-0.95668,-0.739397,-0.955685,-0.78028,4.17772,0.6
5.56072,-0.00286463,0.0402324,1.2933,3,0.00200524,-0.0281627,-0.957515,-0.738521,-0.954651,-0.778753,4.1877,0.6
5.56075,-0.00286463,0.0402324,1.29044,3,0.00200524,-0.0281627,-0.957515,-0.738521,-0.954651,-0.778753,4.1877,0.6
5.58071,-0.00168819,0.0392862,1.28875,3,0.00118173,-0.0275003,-0.958078,-0.737959,-0.95639,-0.777245,4.17803,0.6
5.58074,-0.00168819,0.0392862,1.28706,3,0.00118173,-0.0275003,-0.958078,-0.737959,-0.95639,-0.777245,4.17803,0.6
5.60072,-0.00248135,0.0400983,1.28458,3,0.00173694,-0.0280688,-0.958871,-0.737147,-0.95639,-0.777245,4.17803,0.6
5.60076,-0.00248135,0.0400983,1.2821,3,0.00173694,-0.0280688,-0.958871,-0.737147,-0.95639,-0.777245,4.17803,0.6
5.62072,-0.00546077,0.0420321,1.27664,3,0.00382254,-0.0294225,-0.959367,-0.736626,-0.953906,-0.778658,4.1877,0.6
5.62074,-0.00546077,0.0420321,1.27118,3,0.00382254,-0.0294225,-0.959367,-0.736626,-0.953906,-0.778658,4.1877,0.6
5.64072,-0.0046011,0.0410906,1.26658,3,0.00322077,-0.0287635,-0.960229,-0.735457,-0.955628,-0.776548,4.12951,0.6
5.64075,-0.0046011,0.0410906,1.26198,3,0.00322077,-0.0287635,-0.960229,-0.735457,-0.955628,-0.776548,4.12951,0.6
