timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground z,Target z
5.51827,-0.325658,-0.098242,-3,1.49063,0.22796,0.0687694,0.770818,-1.35928,1.09648,-1.26104,2.63247,0.6
5.53825,-0.298265,-0.0986726,-3,1.39196,0.208786,0.0690708,0.766977,-1.36123,1.06524,-1.26255,2.61208,0.6
5.55827,-0.300518,-0.0998421,-3,1.29212,0.210363,0.0698895,0.764724,-1.3624,1.06524,-1.26255,2.61208,0.6
5.57824,-0.296087,-0.101324,-3,1.19079,0.207261,0.070927,0.761793,-1.36397,1.05788,-1.26264,2.59469,0.6
5.5983,-0.297752,-0.102253,-3,1.08854,0.208427,0.0715772,0.760128,-1.3649,1.05788,-1.26264,2.59469,0.6
5.61823,-0.294636,-0.103721,-3,0.984817,0.206245,0.072605,0.758023,-1.36613,1.05266,-1.26241,2.57489,0.6
5.63825,-0.292477,-0.105266,-3,0.879551,0.204734,0.0736864,0.756887,-1.36684,1.04936,-1.26157,2.57068,0.6
5.65845,-0.292175,-0.105901,-3,0.77365,0.204522,0.0741305,0.75719,-1.36747,1.04936,-1.26157,2.57068,0.6
5.67823,-0.287183,-0.10664,-3,0.66701,0.201028,0.0746482,0.757594,-1.36779,1.04478,-1.26115,2.552,0.6
5.69822,-0.286286,-0.106973,-3,0.560037,0.2004,0.0748808,0.758491,-1.36812,1.04478,-1.26115,2.552,0.6
5.7182,-0.285026,-0.109121,-3,0.450917,0.199518,0.0763846,0.759274,-1.36824,1.0443,-1.25912,2.55405,0.6
5.73819,-0.28088,-0.109977,-3,0.340939,0.196616,0.076984,0.760712,-1.36827,1.04159,-1.2583,2.5319,0.6
5.75818,-0.279754,-0.109907,-3,0.231032,0.195828,0.0769349,0.761838,-1.3682,1.04159,-1.2583,2.5319,0.6
5.7782,-0.278291,-0.111471,-3,0.119561,0.194804,0.0780298,0.76327,-1.36789,1.04156,-1.25642,2.53188,0.6
5.79819,-0.277321,-0.111147,-3,0.00841425,0.194124,0.0778029,0.764241,-1.36756,1.04156,-1.25642,2.53188,0.6
5.81815,-0.274892,-0.112376,-3,-0.103962,0.192425,0.0786634,0.765961,-1.36695,1.04085,-1.25457,2.54582,0.6
5.83814,-0.271709,-0.114535,-3,-0.218497,0.190196,0.0801746,0.767247,-1.36645,1.03896,-1.25192,2.52969,0.6
5.85815,-0.269549,-0.113672,-3,-0.332169,0.188684,0.0795706,0.769406,-1.36559,1.03896,-1.25192,2.52969,0.6
5.87816,-0.26181,-0.112713,-3,-0.444882,0.183267,0.0788991,0.77099,-1.36494,1.0328,-1.25222,2.48004,0.6
5.89816,-0.260118,-0.112003,-3,-0.556885,0.182083,0.0784018,0.772682,-1.36423,1.0328,-1.25222,2.48004,0.6
