timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
4.34083,-0.129242,0.148896,2.22459,1.82331,0.0904697,-0.104227,1.79625,-0.578281,1.92549,-0.727177,4.2453,0.6
4.36065,-0.139749,0.147867,2.08484,1.97118,0.0978244,-0.103507,1.78574,-0.57931,1.92549,-0.727177,4.2453,0.6
4.38068,-0.15848,0.140873,1.92636,2.11205,0.110936,-0.0986109,1.76081,-0.586987,1.91929,-0.72786,4.25795,0.6
4.40065,-0.169352,0.131632,1.757,2.24368,0.118546,-0.0921427,1.74489,-0.592037,1.91424,-0.72367,4.16745,0.6
4.42069,-0.192238,0.124122,1.56477,2.3678,0.134567,-0.086885,1.722,-0.599548,1.91424,-0.72367,4.16745,0.6
4.44068,-0.190588,0.130803,1.37418,2.49861,0.133411,-0.0915622,1.70027,-0.606979,1.89085,-0.737782,4.27072,0.6
4.46067,-0.204458,0.125898,1.16972,2.6245,0.14312,-0.0881283,1.6864,-0.611885,1.89085,-0.737782,4.27072,0.6
4.4807,-0.215504,0.116963,0.954218,2.74147,0.150853,-0.081874,1.673,-0.61676,1.8885,-0.733722,4.2051,0.6
4.50066,-0.232691,0.107598,0.721527,2.84906,0.162884,-0.0753185,1.64816,-0.626963,1.88085,-0.734561,4.21782,0.6
4.5207,-0.250341,0.0999548,0.471186,2.94902,0.175239,-0.0699683,1.63051,-0.634606,1.88085,-0.734561,4.21782,0.6
4.54067,-0.261721,0.0957458,0.209464,3,0.183205,-0.0670221,1.60523,-0.645829,1.86695,-0.741575,4.21849,0.6
4.56066,-0.285667,0.0847924,-0.0762032,3,0.199967,-0.0593546,1.58128,-0.656782,1.86695,-0.741575,4.21849,0.6
4.58068,-0.300914,0.0776373,-0.377117,3,0.21064,-0.0543461,1.56603,-0.663937,1.86695,-0.741575,4.21849,0.6
4.60072,-0.315609,0.0705821,-0.692726,3,0.220926,-0.0494075,1.55134,-0.670992,1.86695,-0.741575,4.21849,0.6
4.6207,-0.319051,0.0683432,-1.01178,3,0.223336,-0.0478402,1.52716,-0.682811,1.84621,-0.751154,4.23041,0.6
4.64066,-0.338529,0.0587426,-1.35031,3,0.23697,-0.0411198,1.50768,-0.692412,1.84621,-0.751154,4.23041,0.6
