timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_z,target_z
29.9848,0.389717,-0.125132,0.5,-0.5,-0.307802,0.122592,0.213018,1.03569,-0.1767,1.16083,5.80395,0.5
30.0049,0.389571,-0.124211,0.5,-0.5,-0.3077,0.121948,0.212872,1.03661,-0.1767,1.16083,5.80395,0.5
30.0247,0.388806,-0.12148,0.5,-0.5,-0.307164,0.120036,0.212106,1.03935,-0.1767,1.16083,5.80395,0.5
30.0453,0.558264,-0.117366,0.5,-0.5,-0.425785,0.117156,0.21187,1.04026,-0.346393,1.15763,5.70636,0.5
30.0667,0.557276,-0.114574,0.5,-0.5,-0.425093,0.115202,0.210883,1.04306,-0.346393,1.15763,5.70636,0.5
30.0848,0.595974,-0.105859,0.5,-0.5,-0.452182,0.109102,0.209608,1.04575,-0.386366,1.15161,5.70943,0.5
30.1056,0.594821,-0.104111,0.5,-0.5,-0.451375,0.107878,0.208455,1.04749,-0.386366,1.15161,5.70943,0.5
30.1249,0.590173,-0.0789002,0.5,-0.5,-0.448121,0.0902301,0.207894,1.04843,-0.382279,1.12733,5.67052,0.5
30.1453,0.58809,-0.076058,0.5,-0.5,-0.446663,0.0882406,0.20581,1.05127,-0.382279,1.12733,5.67052,0.5
30.1655,0.585861,-0.0733512,0.5,-0.5,-0.445103,0.0863459,0.203582,1.05398,-0.382279,1.12733,5.67052,0.5
30.1871,0.508615,-0.0632828,0.5,-0.5,-0.39103,0.0792979,0.202833,1.05488,-0.305782,1.11816,5.66835,0.5
30.2061,0.505915,-0.0604977,0.5,-0.5,-0.389141,0.0773484,0.200133,1.05767,-0.305782,1.11816,5.66835,0.5
30.2248,0.341106,-0.0518516,0.5,-0.5,-0.273774,0.0712961,0.19777,1.06025,-0.143336,1.1121,5.57683,0.5
30.2448,0.339381,-0.0501257,0.5,-0.5,-0.272567,0.070088,0.196045,1.06197,-0.143336,1.1121,5.57683,0.5
30.2649,0.262733,-0.061208,0.5,-0.5,-0.218913,0.0778456,0.193944,1.06383,-0.0687882,1.12504,5.67648,0.5
30.2863,0.261686,-0.0603296,0.5,-0.5,-0.21818,0.0772307,0.192898,1.06471,-0.0687882,1.12504,5.67648,0.5
30.3073,0.176683,-0.0703105,0.5,-0.5,-0.158678,0.0842174,0.189638,1.06735,0.0129558,1.13766,5.66797,0.5
30.3347,0.174029,-0.0684517,0.5,-0.5,-0.15682,0.0829162,0.186984,1.06921,0.0129558,1.13766,5.66797,0.5
30.347,0.171609,-0.0912902,0.5,-0.5,-0.155126,0.0989031,0.182681,1.07269,0.0110722,1.16398,5.66591,0.5
30.3649,0.170168,-0.09012,0.5,-0.5,-0.154118,0.098084,0.18124,1.07386,0.0110722,1.16398,5.66591,0.5
30.3848,0.225945,-0.103291,0.5,-0.5,-0.193162,0.107304,0.176329,1.07738,-0.0496163,1.18067,5.65045,0.5
30.4051,0.222705,-0.100995,0.5,-0.5,-0.190893,0.105696,0.173088,1.07968,-0.0496163,1.18067,5.65045,0.5
30.425,0.275895,-0.0999951,0.5,-0.5,-0.228127,0.104997,0.169791,1.08195,-0.106105,1.18195,5.52247,0.5
30.454,0.272225,-0.0976712,0.5,-0.5,-0.225558,0.10337,0.166121,1.08428,-0.106105,1.18195,5.52247,0.5
